accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-7.798032482212722595e-06,1.571576147329128315e+00,9.793702052249544820e+00
8.857479068628266984e-07,1.571570490916512464e+00,9.793700415737104592e+00
-1.390897513113925374e-06,1.571576675645504295e+00,9.793699305563821511e+00
7.381375035279013851e-06,1.571580644548265182e+00,9.793700607722220397e+00
6.627924802697201788e-06,1.571587308353105339e+00,9.793693934537930801e+00
-4.676034602366125486e-06,1.571585895662108934e+00,9.793691920544906893e+00
-2.513184864546593826e-06,1.571578432481981036e+00,9.793688451510048409e+00
-7.787440867843760103e-07,1.571587229824612075e+00,9.793696531604558331e+00
9.597000304156763372e-07,1.571584597332935651e+00,9.793695089118692465e+00
-6.859336986904994812e-07,1.571573455212801340e+00,9.793684571674379669e+00
3.948785168763886267e-06,1.571581720562682305e+00,9.793689769148757662e+00
4.240335196977902994e-06,1.571580520771832523e+00,9.793693354484734215e+00
-4.612249933846129420e-06,1.571576520972241431e+00,9.793690849909175711e+00
-4.822734207394151431e-07,1.571579918856487623e+00,9.793690072821615189e+00
-5.843512964404355799e-06,1.571580345899751707e+00,9.793695866397639449e+00
-2.048954487099566140e-06,1.571581780374228243e+00,9.793681484459487052e+00
-1.514721449200119437e-06,1.571583407710258173e+00,9.793683618322479134e+00
3.423858941914970474e-06,1.571578867117414235e+00,9.793688836446435175e+00
-5.981358795271673697e-06,1.571580982416765915e+00,9.793689700366625672e+00
6.216797610245956280e-06,1.571587432002720774e+00,9.793687220985177078e+00
4.076690047642108860e-06,1.571581756895078952e+00,9.793680341385362809e+00
-4.717641168111058505e-06,1.571578741799566581e+00,9.793685408176809659e+00
-3.102084878917847768e-06,1.571579905109209419e+00,9.793685038120303332e+00
1.462528970818437357e-06,1.571578382628096016e+00,9.793687357613706013e+00
-3.345381471505612176e-06,1.571590861548190166e+00,9.793685773030254893e+00
8.334913398450775819e-06,1.571592108590946557e+00,9.793680775880089229e+00
4.072092029227735116e-06,1.571582392233786152e+00,9.793688063765889851e+00
6.519062035111358158e-06,1.571584050532210508e+00,9.793678562683632904e+00
2.753687303828314995e-06,1.571576767231226857e+00,9.793676077147878800e+00
7.955150719579179254e-06,1.571589269557460700e+00,9.793683152422511640e+00
1.136371359814540562e-06,1.571577456938507478e+00,9.793677712268696212e+00
2.205469383215177603e-06,1.571584983534297431e+00,9.793676540603675207e+00
-2.980274442505990706e-06,1.571581163527961067e+00,9.793680331179864140e+00
-5.862619646738189957e-06,1.571584022741707276e+00,9.793676104029875873e+00
1.758445222259350588e-06,1.571577565415356315e+00,9.793675472556646611e+00
3.451257888860856966e-06,1.571575522409664805e+00,9.793672441620737246e+00
1.879104004440526434e-06,1.571583416133643496e+00,9.793671637113044781e+00
1.100534674040423889e-06,1.571579608212396062e+00,9.793680343437372926e+00
1.847205801285437447e-06,1.571584283867653919e+00,9.793669764008186007e+00
1.651405069843474081e-07,1.571577608458495812e+00,9.793673951849500625e+00
3.734349278910297632e-06,1.571577969012600384e+00,9.793666053422599660e+00
5.490164051712018125e-06,1.571583448680903938e+00,9.793667008079626868e+00
-2.474934721210034386e-06,1.571581904443787980e+00,9.793669313673195376e+00
-2.852838813070082239e-07,1.571591652994329014e+00,9.793667006168801592e+00
-5.189253197880502997e-07,1.571574936699440483e+00,9.793663518936778445e+00
8.461744951091245697e-06,1.571590679620216813e+00,9.793668068658833548e+00
-7.355326482430571243e-06,1.571579897228887690e+00,9.793678378288328545e+00
8.249679000188755393e-06,1.571580368164623875e+00,9.793671309828219762e+00
2.633524151304467167e-06,1.571584710992103284e+00,9.793665575482799923e+00
-1.538417339940810787e-06,1.571578806460674826e+00,9.793663208572622736e+00
2.009993397332719943e-06,1.571582734536440817e+00,9.793671277403024789e+00
5.080361105350419578e-06,1.571586451700681897e+00,9.793671667784185075e+00
-2.061265112214318537e-06,1.571575869631899547e+00,9.793673347392790163e+00
4.430647492516010242e-06,1.571578525642803870e+00,9.793658689577458887e+00
-3.781621209971117869e-06,1.571582509946366057e+00,9.793657933953403116e+00
7.631957139855025975e-06,1.571585456121659341e+00,9.793662410068025181e+00
3.904642007207353961e-06,1.571581337060646177e+00,9.793660463787375647e+00
-9.055689132784842659e-07,1.571577961240379961e+00,9.793663289506925551e+00
-2.127844953408052294e-06,1.571580551842427509e+00,9.793656642331944440e+00
-6.343640783278401042e-06,1.571584587972844727e+00,9.793657263706188942e+00
2.870890568263144757e-06,1.571576410372198751e+00,9.793660846356189609e+00
4.078115724879817191e-06,1.571575110814470877e+00,9.793661110675964565e+00
3.680185370528200019e-06,1.571571273359399834e+00,9.793657361252785520e+00
-2.801023203965824603e-06,1.571574486315874264e+00,9.793657124212231224e+00
1.337605489769095178e-05,1.571576191481882656e+00,9.793654961033185558e+00
1.850124011406823827e-06,1.571578060906645646e+00,9.793660959253580600e+00
3.334765385793143795e-06,1.571580618965155773e+00,9.793656917927812344e+00
-5.415604950629823032e-06,1.571582257057912990e+00,9.793656922351628324e+00
-8.409781456878793722e-07,1.571585158113623093e+00,9.793653817550785234e+00
-1.549847213033956730e-06,1.571580349318644432e+00,9.793648689927621831e+00
4.408585459407461921e-07,1.571586673505817489e+00,9.793653316525801955e+00
-8.607804624564764965e-06,1.571573887541858783e+00,9.793648364634034209e+00
6.513682924082770673e-07,1.571580875916959164e+00,9.793645590670186252e+00
-1.823102173145332121e-06,1.571583300536807615e+00,9.793648884301919821e+00
-1.243826064753482768e-06,1.571585711204226410e+00,9.793650758174409887e+00
-5.259338802742999645e-07,1.571574255038240775e+00,9.793649512510132382e+00
1.505034956789895442e-06,1.571580966191478801e+00,9.793646212247258731e+00
4.587910028799773698e-06,1.571578061242666191e+00,9.793649213175225299e+00
-2.087449973474033336e-07,1.571584506971580142e+00,9.793642128004497849e+00
1.263250007061467763e-06,1.571579196879014484e+00,9.793648943771462001e+00
-2.917602597972607088e-06,1.571585646685478510e+00,9.793644299365393380e+00
1.777657418364926412e-06,1.571577105361229743e+00,9.793647576974649382e+00
3.944323844047511950e-06,1.571575420084712738e+00,9.793645132201479697e+00
3.248903837116209722e-06,1.571586989520393773e+00,9.793644170402528104e+00
3.376882376761320449e-07,1.571577696964432391e+00,9.793644794674579046e+00
-1.500107797359900759e-06,1.571579823457452729e+00,9.793646528321279021e+00
-2.655412053747638305e-06,1.571583274159680910e+00,9.793640640942578912e+00
-3.172417515000294781e-06,1.571586513291432841e+00,9.793641147076213471e+00
-8.457630755431018641e-06,1.571584232352662314e+00,9.793642949957320099e+00
1.867331265713690601e-06,1.571574424324523322e+00,9.793640008955279086e+00
-5.473748595197906695e-06,1.571583754742350125e+00,9.793632714349092439e+00
2.243795493525652630e-06,1.571583776430617085e+00,9.793637066228896515e+00
-4.343680801218476627e-07,1.571578385438479275e+00,9.793638404126562946e+00
2.616994433142695958e-06,1.571585284521021197e+00,9.793646090437571061e+00
1.315306253807248713e-06,1.571582092219703908e+00,9.793636414390210376e+00
6.666507853286437788e-06,1.571583682425284234e+00,9.793642750456594825e+00
1.419636252934004949e-06,1.571582495711123739e+00,9.793638193073423537e+00
7.025905524881271781e-06,1.571586261594053457e+00,9.793638874196346933e+00
3.123586053310400474e-06,1.571581827784124252e+00,9.793641075782243632e+00
5.971577479100738126e-07,1.571585577336089168e+00,9.793635265235428378e+00
-7.324939177509654725e-06,1.571582287622810048e+00,9.793634424905841129e+00
2.313148582847129696e-06,1.571581820544156960e+00,9.793633370567588869e+00
5.091761035538433755e-06,1.571582413899819342e+00,9.793635981755317133e+00
-8.994234682809629695e-07,1.571586211565076052e+00,9.793634235103020558e+00
1.406609276990909740e-06,1.571579600987357939e+00,9.793633248106800693e+00
1.907065881729828076e-06,1.571578207853224107e+00,9.793638668980902295e+00
5.350720183759788045e-06,1.571578425202615037e+00,9.793634381125160715e+00
5.489384106610625267e-06,1.571586286943113420e+00,9.793632130349665843e+00
2.029490207918836307e-06,1.571578055352407244e+00,9.793621579012048883e+00
-1.076742350648794430e-05,1.571580941266880860e+00,9.793629285284502828e+00
1.572845625994423685e-06,1.571583767872910320e+00,9.793627881741350905e+00
-3.968156315317481083e-06,1.571580085530098980e+00,9.793630481896082429e+00
-2.315765091036287762e-06,1.571579565266729261e+00,9.793628461669380059e+00
1.554391433918181645e-06,1.571575008328723655e+00,9.793628273018693875e+00
6.912458267964520453e-06,1.571576492989455787e+00,9.793625123318172143e+00
9.739422539983875356e-06,1.571585825180778384e+00,9.793625175357343338e+00
8.025319213174887082e-07,1.571582154242928020e+00,9.793624598378507073e+00
-8.482625203190756001e-07,1.571582379238693594e+00,9.793636203455228895e+00
3.914932808195393553e-06,1.571580145737444534e+00,9.793626928237909368e+00
-2.918288132710709997e-06,1.571582214156132196e+00,9.793625426259287892e+00
3.637633986801335046e-06,1.571573396848640058e+00,9.793621010495167312e+00
1.725094503199412388e-06,1.571584379814025212e+00,9.793612984615613470e+00
-1.021187450773499756e-06,1.571575375237217465e+00,9.793623940297841557e+00
-2.059489010872666371e-06,1.571581527430508718e+00,9.793625047406182560e+00
1.556166242373403216e-07,1.571580869370620581e+00,9.793627306139827127e+00
3.103909998402099773e-06,1.571581797209315123e+00,9.793621284393175586e+00
4.360170585363806273e-06,1.571585149604678211e+00,9.793616529262280324e+00
-7.264277358526174624e-06,1.571584064886438981e+00,9.793628410631324499e+00
-1.628532569023720774e-06,1.571582914663418817e+00,9.793612857972723518e+00
2.338895193146505352e-06,1.571577744560670897e+00,9.793620438102257353e+00
2.265335301378930971e-06,1.571585188505000508e+00,9.793620792926107654e+00
-2.651485915155024591e-06,1.571581432513713183e+00,9.793620076840287680e+00
4.044344167336376468e-06,1.571577615754639945e+00,9.793624707197114532e+00
-6.817789134519567410e-06,1.571582206318689279e+00,9.793616092004029383e+00
4.068644085578072072e-06,1.571578897920489881e+00,9.793617447193032177e+00
7.625583884438071758e-06,1.571581191131067312e+00,9.793622594389354674e+00
5.881212809831668509e-06,1.571581177809036056e+00,9.793620505749540683e+00
1.962558650059090916e-06,1.571587353139558330e+00,9.793616031961581925e+00
1.458825219361915171e-06,1.571581521071377274e+00,9.793617350637521923e+00
-4.295758770928981438e-06,1.571583315964474314e+00,9.793618822244706479e+00
4.823356344727774823e-07,1.571581632559760022e+00,9.793618152707974644e+00
-2.629592809969452769e-06,1.571580991575822317e+00,9.793617825449898007e+00
-1.187524179770712188e-05,1.571581497913216108e+00,9.793611214651487984e+00
-6.033937557182572575e-06,1.571589097944600555e+00,9.793619036989845483e+00
4.772355152500743203e-06,1.571587150984199877e+00,9.793615782910027434e+00
1.067619948683162033e-06,1.571574300501825450e+00,9.793616869154032401e+00
5.681860129901980262e-06,1.571580025024670091e+00,9.793610535455153254e+00
4.151404563950284045e-06,1.571583192614246727e+00,9.793615429081704349e+00
6.148500640706040367e-06,1.571591708120506636e+00,9.793618271693278032e+00
-1.102259642933859274e-06,1.571573263978737645e+00,9.793611273815058027e+00
5.945947450706346992e-07,1.571582609017087018e+00,9.793615441331446902e+00
-3.839930781953518569e-06,1.571573326159877215e+00,9.793610449751575686e+00
7.170360371901029943e-06,1.571584821823931888e+00,9.793622600595590200e+00
4.275184647728856664e-06,1.571587269597324976e+00,9.793612173485897188e+00
-2.154895239358259885e-06,1.571581655863464988e+00,9.793612849603364978e+00
1.023944288390871852e-05,1.571580117801438137e+00,9.793609060742605621e+00
9.858752028554792390e-08,1.571579802280515414e+00,9.793612707291348585e+00
4.198338594495683814e-06,1.571580687457717396e+00,9.793608491280176409e+00
-3.606264327092539170e-06,1.571578507400049896e+00,9.793606222492302393e+00
1.155155404212396032e-06,1.571580759920592874e+00,9.793608310046899135e+00
4.745995533134877883e-06,1.571580110727627932e+00,9.793606513178422901e+00
3.251832708639941014e-07,1.571583174347872536e+00,9.793612076445940673e+00
-2.515714773742238476e-06,1.571582260008482557e+00,9.793605466192516928e+00
8.898196323980718140e-07,1.571582644827030473e+00,9.793609368953308802e+00
2.395166692777627323e-06,1.571576568975733057e+00,9.793609297599330077e+00
2.094565474706894881e-06,1.571581894446921535e+00,9.793609239465032701e+00
7.622080035547300325e-07,1.571574819657260980e+00,9.793604292732563721e+00
5.681864878470024979e-06,1.571578603000280960e+00,9.793610229938717993e+00
3.207872384837018487e-06,1.571580087889183686e+00,9.793609640708737629e+00
1.447175080654449749e-06,1.571584432621239147e+00,9.793600108334688414e+00
-4.905719862873578688e-07,1.571573091643308828e+00,9.793604799734463739e+00
2.500575378798013540e-06,1.571576891303367418e+00,9.793609091238360875e+00
-1.037472662751354600e-07,1.571581908274181538e+00,9.793600106398367089e+00
-4.778141283146041164e-06,1.571581988590639023e+00,9.793600251092875908e+00
3.367806380013084995e-06,1.571580887775554602e+00,9.793603746945379385e+00
1.923553671927336612e-06,1.571580349081225458e+00,9.793603798193851517e+00
-4.707735666352276174e-06,1.571578820985584324e+00,9.793600591195614768e+00
2.249026488294699632e-06,1.571581007004751118e+00,9.793603497596896190e+00
4.142235407293267504e-06,1.571582041695539500e+00,9.793607640148053406e+00
3.552325333033245359e-06,1.571585291470190437e+00,9.793603032791017071e+00
-8.697154275336639451e-06,1.571581535553125075e+00,9.793597182827582515e+00
1.675244056100498137e-06,1.571586225540659854e+00,9.793604245766788452e+00
-7.437621872823094406e-07,1.571575062645564680e+00,9.793602694660355823e+00
2.152993007126210146e-06,1.571581452058742334e+00,9.793612241148013098e+00
-3.574008835990758314e-06,1.571587767658931156e+00,9.793598732367028603e+00
-6.978482132015839684e-06,1.571589400905828660e+00,9.793598954538579093e+00
2.959584153694342142e-06,1.571588116536383195e+00,9.793600432207934858e+00
7.032072153598008726e-06,1.571584287756546905e+00,9.793599324146500251e+00
-5.023162184100903300e-06,1.571580135834890646e+00,9.793598852654085363e+00
-4.735335505573603244e-07,1.571580680039625033e+00,9.793602938917320699e+00
1.522183127247263214e-06,1.571583768033601780e+00,9.793607574343782929e+00
1.496845630988624182e-06,1.571586104378044357e+00,9.793598811008465077e+00
1.585177201501421980e-06,1.571576193257151921e+00,9.793608035065064499e+00
6.901470958800719527e-06,1.571577292308252938e+00,9.793605487885439942e+00
7.470409197680844118e-06,1.571574262514009224e+00,9.793601025574332652e+00
4.067479378562027501e-06,1.571578647965789832e+00,9.793597341923444333e+00
-4.690243183636828012e-07,1.571576954255323511e+00,9.793603683223517820e+00
4.690164611386927253e-06,1.571578621217798233e+00,9.793598547921908093e+00
6.022533553469542968e-06,1.571577159320125983e+00,9.793597337750226117e+00
2.799294772369394159e-06,1.571584298234032895e+00,9.793595609142899505e+00
2.302727717058261948e-06,1.571579430894574525e+00,9.793602362630553060e+00
-4.191377457404703106e-06,1.571589227833247726e+00,9.793600116384096665e+00
9.175143132803828140e-06,1.571584652787172187e+00,9.793592120792400380e+00
-2.770054793332062513e-06,1.571579765482207014e+00,9.793593865190478809e+00
-5.791147888824459083e-06,1.571583944262356258e+00,9.793598913165588726e+00
6.892200017288747825e-06,1.571593939771860571e+00,9.793593897545198601e+00
-4.838740662434390949e-06,1.571578667241089411e+00,9.793589134003054752e+00
-1.624590284755045370e-06,1.571585882852320815e+00,9.793602156132571679e+00
4.040240164619139036e-06,1.571578749477294590e+00,9.793601874688313558e+00
3.308127863123668604e-06,1.571575422153625112e+00,9.793601443858557687e+00
3.366638487218555723e-06,1.571577278298868841e+00,9.793599396454524708e+00
2.806808142389576137e-07,1.571583107431852699e+00,9.793600770700660263e+00
-3.969632613917051768e-06,1.571581718541675166e+00,9.793597042812601572e+00
1.305079060150263925e-06,1.571578532357324143e+00,9.793587438342663987e+00
