gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-2.973753539776896344e-03,-4.952294231160964992e-06,1.908268848281882745e-03
-3.647179857935556324e-03,1.239465119970324398e-04,2.197291097781562882e-03
-3.664422727306075253e-03,2.426837134970318498e-04,2.198328302985282090e-03
-4.235487782651317472e-03,-2.661245281033674756e-04,1.423319290878797758e-03
-3.039064844642684528e-03,-1.503266535127030967e-04,2.665139690771170695e-03
-3.100937131296683819e-03,1.677770141041839698e-04,2.075031545615183860e-03
-3.682749787731360094e-03,1.191567756770516110e-04,1.957140228437035789e-03
-3.612331022676727559e-03,2.512398149555961145e-04,1.804086645487378059e-03
-3.787582779653761965e-03,1.523001903358538916e-04,2.901952855488835765e-03
-3.762324036972419534e-03,1.912684321530282053e-04,2.044795880975847253e-03
-3.699934842721072821e-03,6.818935760407737138e-04,2.220210957137614197e-03
-3.333566375443650608e-03,-2.997384644186119884e-04,2.309244232623536546e-03
-3.143495394063917404e-03,-3.082066833901487201e-04,2.457504029491555577e-03
-3.242334202207605189e-03,1.052828970037385660e-04,1.803019360922464330e-03
-3.589239023912150616e-03,3.091649531398921093e-04,2.523509177828574084e-03
-4.224767899682517654e-03,5.532065751544480367e-04,1.924285414792516928e-03
-3.461130662989249634e-03,4.534244401167382074e-04,1.905443920099844559e-03
-4.007761002238636669e-03,-4.916623249553308964e-04,2.338083489105931886e-03
-3.281930223211476823e-03,1.286022731582656326e-04,2.700500069422568164e-03
-3.725922632723548469e-03,1.616314383010784196e-05,1.961744757953832151e-03
-3.427259215570268008e-03,-3.742055544726138861e-04,2.712423620165518162e-03
-3.375528822173570146e-03,3.409277706438444038e-04,2.139721064029360617e-03
-3.302575766779747637e-03,-4.437883401080949808e-04,2.236445272264495337e-03
-3.325469535685213803e-03,3.300678080459430058e-04,2.349863702438219782e-03
-3.299513985155929502e-03,4.883663853021150353e-04,2.111765586904934197e-03
-3.002797473089457558e-03,2.865683938489905417e-04,1.806308858733989258e-03
-3.737922872214262480e-03,-1.615821947928452779e-04,2.206200056724117332e-03
-3.875475824068975571e-03,-8.476834199801981965e-04,1.805542776368688129e-03
-2.731551921469176601e-03,-7.738349814792351968e-05,2.403837775425924240e-03
-3.341241306032896943e-03,-4.214625614911432240e-05,1.820181537015500353e-03
-3.564180378042728758e-03,-6.643766951187151347e-04,2.856633773190400943e-03
-3.430135151409343351e-03,2.144772408030636327e-04,2.334904530398187669e-03
-3.668941656637333699e-03,-4.138441119849651552e-04,2.856951154425358286e-03
-3.923860576697426293e-03,-1.008007600872329107e-04,2.532782138518865564e-03
-3.334539377611939626e-03,-5.025963091328092052e-04,2.040918625594414886e-03
-3.113262930622115714e-03,1.255496192729603857e-04,2.472115670672173169e-03
-3.078379541569681473e-03,3.857090005345676460e-04,2.346787429892278811e-03
-3.674569862034768580e-03,-2.729865914790896293e-04,2.627977192983053673e-03
-3.575379275731980274e-03,5.293626898366759733e-04,2.450853810743965251e-03
-3.806836536417214541e-03,-3.989205722062440121e-04,2.142613185002448500e-03
-3.459032597351104684e-03,1.490774518233157770e-04,2.549626835042801982e-03
-3.792059338760705653e-03,7.338946315258459583e-04,1.575256673265832113e-03
-3.197388461499004603e-03,-3.536488677870510658e-04,2.444520204883864588e-03
-4.337526884934273831e-03,-2.282667045321334518e-04,1.772856821987810888e-03
-3.138736678775076554e-03,-3.220733756439520109e-04,1.627642395621033654e-03
-3.830174527962211702e-03,-3.949539753162961209e-04,2.439778168211734991e-03
-3.166464946489472212e-03,-2.510990719151776052e-04,2.485858709437940763e-03
-3.299307036139807314e-03,1.006586619779783581e-04,1.649776859343421876e-03
-3.206595349820139888e-03,1.941482732143736496e-04,2.066574799156950092e-03
-2.934810620664365325e-03,1.130401915503198649e-04,2.159738523641855160e-03
-3.514055830893181385e-03,6.125634669201104280e-04,2.273147374870622059e-03
-4.093996372404988711e-03,4.623478990426586215e-04,2.455091242609634596e-03
-3.295232243596622843e-03,-4.081311956583021680e-04,2.057220722959447311e-03
-3.840309057710893439e-03,3.262412807572672162e-04,2.583285724327929068e-03
-4.001937616616702692e-03,-3.494004765274000409e-04,2.422354235791204530e-03
-3.814628628044787213e-03,-3.797805948353991708e-04,2.140405485321820664e-03
-3.840201420109401378e-03,-1.863576469230217750e-06,2.902611593894153727e-03
-3.301885204030625357e-03,2.147702850804510859e-04,2.166355487277242010e-03
-2.940151330705330530e-03,3.045525676839040967e-04,2.153036482479136170e-03
-3.420504082667034668e-03,4.401530447281232629e-04,2.383616498385969507e-03
-3.437959977547710728e-03,-3.694642187155144615e-04,3.121387734478135636e-03
-3.384961028447187013e-03,4.714441573395647248e-04,2.633985530660830961e-03
-3.839039967808903584e-03,-2.061763782282091955e-04,1.596380958671974595e-03
-4.077229996002859971e-03,3.598598140796389032e-04,2.518958089181662450e-03
-3.273594906991139641e-03,-4.856886070453604468e-04,2.539954770051699139e-03
-3.884104773430694692e-03,2.726255620194531926e-04,2.237222674347274284e-03
-3.273530430844800131e-03,1.880291921861781707e-04,2.068823180261721364e-03
-3.812231776421626337e-03,5.938432218689448060e-04,2.279219302766412932e-03
-3.223358520481669435e-03,1.932685710156174601e-04,1.970496085853866951e-03
-3.822009864078222512e-03,-2.049882311785204692e-04,2.224469382437883197e-03
-3.845472626743326461e-03,-2.804327872713893637e-05,1.850102783271672735e-03
-2.761763774565221836e-03,-2.675349197699515439e-04,2.169072823435377363e-03
-3.564722115808316698e-03,1.537510948902559300e-04,1.936780011293105916e-03
-3.627445244005879713e-03,-1.075341345457009566e-05,2.175126042680204739e-03
-3.577082285303591607e-03,2.301183357244607317e-04,2.213902650948115954e-03
-3.783327121676603646e-03,1.985972506896494687e-04,2.336644098505966972e-03
-3.482941251395194407e-03,3.673527342636779516e-04,2.239343491407256009e-03
-3.324533997544734058e-03,7.252762697063415290e-04,2.523783578863995729e-03
-3.702714354178967583e-03,-9.764020205242245933e-04,1.846239440057076669e-03
-3.708428068199789290e-03,-3.912678026755041271e-04,2.464434206025640714e-03
-3.668614381832572234e-03,-1.713243771555457553e-05,2.211677136561043290e-03
-3.475724254445211776e-03,-1.677487634966543613e-04,2.981199842861913425e-03
-3.738143581926590010e-03,5.968507522034145253e-05,2.397156687850559176e-03
-3.892191127763967948e-03,5.379613338314859954e-04,1.945799460972488923e-03
-3.420799922027506403e-03,-4.372474902712410140e-04,1.817758715902448047e-03
-3.800712603254631072e-03,-1.832094505544607790e-04,2.632844971536001891e-03
-3.757333553144287606e-03,7.824432872831214077e-05,2.234650473335668321e-03
-3.640507205220757780e-03,-1.281706288131273963e-04,2.577187711922308312e-03
-2.979723959058707978e-03,1.650505341946006030e-05,1.480149117650844410e-03
-3.403795224536040626e-03,3.373331925784060119e-04,1.949606944115338854e-03
-2.742418614644541799e-03,5.689634055027066291e-04,1.918162806859152573e-03
-3.297237168553448713e-03,1.293909011442625156e-04,1.995645765459525510e-03
-3.568765411071959243e-03,-4.908245121576587872e-04,2.056504277276168836e-03
-3.634597966878074828e-03,-1.656743932404478677e-04,2.175251703836013784e-03
-3.445866742839973247e-03,2.441316440266484418e-04,2.593515078291926991e-03
-3.516217232459544536e-03,-3.292060770459123123e-04,2.823563895521971536e-03
-3.653385351082174062e-03,1.266514779449786287e-04,2.747691275920552054e-03
-3.781194458737395601e-03,-1.168361593915341281e-04,2.955996335007407463e-03
-3.754194706214374500e-03,2.068231290570553206e-04,2.126083073468966553e-03
-4.184991184174568710e-03,1.199579965801403819e-04,2.197831406498299781e-03
-3.634606073884437058e-03,4.848905894375960912e-04,2.041784727791638200e-03
-3.649594586224639507e-03,2.146528985679066503e-04,2.298005705941038364e-03
-3.460653674943899114e-03,2.171382472154031714e-04,2.976116486236537583e-03
-3.250550471227330214e-03,6.525174883028688703e-04,2.354939617611666140e-03
-3.677693108013737819e-03,-2.124092011509124333e-04,1.942161712697176206e-03
-3.489276112461235559e-03,1.490240330718143452e-05,2.224462979687427504e-03
-4.057871510112931283e-03,-5.185342057964484243e-04,1.509219631285273200e-03
-2.936870817584880285e-03,8.089062457086372169e-04,2.453341859839932269e-03
-3.417557084885569380e-03,1.419733359952779234e-04,1.902984041876380110e-03
-3.843547823279157196e-03,4.814608600675853491e-05,2.598963573700152196e-03
-3.200718679140381051e-03,-1.058576761864656252e-04,2.579512932827194346e-03
-3.185991864419939271e-03,3.207211714942155784e-04,1.972059244093508391e-03
-2.935262070681008469e-03,1.934621446186825743e-04,2.245871505165733441e-03
-3.507184524947937979e-03,8.710435233601658892e-05,2.208914733295140945e-03
-3.927205940414967705e-03,1.310266845874564817e-04,2.114152709184401093e-03
-2.876090506629002189e-03,-2.113354006776027724e-04,2.148102287785216054e-03
-4.283186520399356878e-03,-1.059418098169922535e-04,1.556945441580498846e-03
-4.012293671757351243e-03,1.684157779338100547e-04,2.228738279903455955e-03
-3.686533565824245181e-03,9.853174414228848838e-05,2.161368721894943879e-03
-2.903529618559015386e-03,1.863228588007025588e-04,2.201490187936147071e-03
-3.274222914747675853e-03,6.874807714724171697e-04,2.250122605508865937e-03
-3.003853329699428254e-03,-2.549450237126703019e-04,2.174801634066309084e-03
-3.360621688022128687e-03,5.581169835643847712e-04,2.471817962909392697e-03
-4.111674465535221541e-03,-2.151729965416881920e-05,2.598385748388825234e-03
-3.455251765321386889e-03,2.220137053438144329e-04,2.017037058529800534e-03
-3.555543077566884324e-03,1.760496789929626930e-04,2.587408271195633467e-03
-3.322622195723522361e-03,7.267553355556033131e-04,2.002226428747615281e-03
-3.422815763951484597e-03,1.621643546060048935e-04,1.825070060821473109e-03
-3.495004257709687697e-03,1.084608683634977980e-03,1.982704911741005674e-03
-3.503445458417128473e-03,-1.046910884310620109e-04,1.973151489251288165e-03
-4.189331232352212254e-03,2.279996220491786296e-04,2.377532515376157025e-03
-3.135741645195440092e-03,5.826578433890245139e-04,2.335726992877783671e-03
-3.451610598493392353e-03,-2.450807701474126449e-04,2.103601158234061786e-03
-3.271829292401971529e-03,-1.459168220461912668e-05,1.785878230588664123e-03
-3.642865334952206935e-03,5.812143224747683872e-04,1.873180990667765600e-03
-3.766762899494905531e-03,6.677829593287918448e-05,2.015832512013193949e-03
-3.567663176572229925e-03,2.699331867432480138e-04,1.782165131637583047e-03
-3.413802138240553188e-03,2.601269737915116835e-04,2.832532065743376039e-03
-3.543541333462127581e-03,-4.581899237586023943e-05,2.003756604836748594e-03
-3.149384433396337345e-03,2.467038521922639395e-04,2.660797303229475719e-03
-3.405945472721650952e-03,-1.289953622946988197e-04,2.148797113249071179e-03
-3.422644903734760498e-03,1.799393229576270309e-04,2.530857799076999086e-03
-3.491722718805460087e-03,1.798376730438717942e-04,2.051774972383554017e-03
-3.401375540275803581e-03,8.305593414127365433e-04,2.102768113906133308e-03
-3.888105261717139053e-03,-3.757071000150779655e-05,2.221029999058140268e-03
-3.161058265316434631e-03,-1.046893561508649710e-04,1.809137695506570246e-03
-3.741744052256606133e-03,1.322670815023452400e-05,1.856580765765159435e-03
-3.795801187624815113e-03,-4.991549791251933296e-05,2.023094878389911609e-03
-3.236252581013257697e-03,1.396688933114895235e-04,2.658842966456480619e-03
-3.719092600627125090e-03,1.624773241253459847e-04,2.164173061031439589e-03
-3.066002792211473902e-03,6.231940118532356071e-04,2.124769900783693606e-03
-3.459680468835880842e-03,-5.810613249592092120e-05,2.651998847580230856e-03
-4.137558362127129880e-03,8.536521220829392626e-05,2.399177964827270762e-03
-4.035036281913167815e-03,-2.777034387632438032e-04,1.892305435848635553e-03
-3.417445551954759100e-03,-5.791747151523383443e-05,2.476767353226551251e-03
-3.722918464122559369e-03,-3.969581349909145272e-05,1.778053067682962025e-03
-3.689268925579930296e-03,2.962016001059847672e-04,2.137499524025792113e-03
-3.449246474468345251e-03,-1.928331995393118333e-04,2.196590758602959530e-03
-3.422770484320558811e-03,-1.428037482835029752e-05,2.541662670962775011e-03
-3.444101241333474232e-03,1.803178710909934606e-04,2.055333079373469068e-03
-3.737841630417280004e-03,-4.780672783934338910e-04,2.237732108867671044e-03
-2.768851672368585846e-03,6.671559130197507643e-05,1.499188311648492426e-03
-3.524323543345473427e-03,9.361230295294121410e-05,2.072599796049875813e-03
-4.028873235967954033e-03,-3.341020487843883880e-04,2.126138786418076566e-03
-3.646647866431485842e-03,-1.137538771233326989e-04,2.320314828987553486e-03
-3.380331641664320510e-03,1.068876538294068299e-04,2.187993144823906395e-03
-3.597101422376378348e-03,5.374362134884025973e-04,1.671604433198850851e-03
-3.537154255899366620e-03,-3.119861615383027987e-04,2.450231008246895551e-03
-3.234860372350601299e-03,4.535429765013254677e-04,1.766978583459183089e-03
-3.129498346683205669e-03,-7.973354392023162618e-05,2.152259349963443324e-03
-3.438492900019725438e-03,1.123863497683402990e-04,1.710962942547738326e-03
-3.840055945500056491e-03,-4.761344614754427305e-04,1.676875879608059113e-03
-2.641164429521367790e-03,8.680154320319344275e-05,2.045261600053375085e-03
-3.453696304463418042e-03,-4.530628948944644737e-04,2.827258409085806057e-03
-3.717066090393530108e-03,3.249014028545419873e-04,1.937051737944835194e-03
-2.852981258274532930e-03,-1.092378392142674936e-04,2.399834953278366829e-03
-3.799422740543641815e-03,8.526934926061429862e-05,1.709144693894321240e-03
-3.643018752754521514e-03,-4.921717668132642677e-04,2.243099701521843355e-03
-3.118648248047941902e-03,2.195303110798264834e-04,2.327926709681399278e-03
-4.011306209231065706e-03,-1.861557903430130089e-04,1.856806645267691184e-03
-3.564724218056206356e-03,2.654976323831009181e-04,1.921416901711329311e-03
-3.459379651913960588e-03,2.724212708661226216e-04,2.148631314266461617e-03
-3.458884504138158480e-03,3.387197011053307678e-04,1.881852491134357623e-03
-3.510237939212316246e-03,1.623055806261583848e-04,1.924123345157510451e-03
-3.383504308718586571e-03,-6.002048972783110203e-04,2.549077591476245873e-03
-2.950305351228713069e-03,2.681062397042467378e-04,2.212336329414033454e-03
-3.743911321652258588e-03,-4.183876660247259075e-05,2.436299837452922824e-03
-3.588688464770645181e-03,-1.635016827867516497e-04,2.410599894386673912e-03
-4.007536738892598926e-03,1.355243345032497914e-04,1.901276823604406601e-03
-3.790461208181094069e-03,-1.190726579321281048e-04,2.492508106094822214e-03
-3.212754808773875519e-03,-6.161497171204106602e-04,1.916408782128785218e-03
-2.876957715328336794e-03,6.993520802774422273e-04,2.230607742438443092e-03
-3.168533899687539165e-03,3.517908182664679210e-04,2.148995459501169217e-03
-4.399061214698791848e-03,-1.964825911831293603e-05,2.273641781845385599e-03
-3.379088501622599505e-03,4.950994890507982686e-04,2.093601875902641705e-03
-4.252889081163163144e-03,-6.477405511804656100e-05,1.921886738518209731e-03
-3.390514351777499345e-03,1.450573468422229964e-04,2.044713922559758274e-03
-3.823282438442065969e-03,-7.402836126194812128e-05,2.688769506141435329e-03
-3.439801799623990863e-03,-4.002612805646430872e-04,2.379934192073103298e-03
-3.956440416243996172e-03,1.748421590897382947e-04,2.011545521274916461e-03
-3.985221094094477598e-03,-4.345836060896177263e-04,1.763352870919594187e-03
-2.854303362356492343e-03,7.019544295884069698e-05,1.669592105143188551e-03
-2.739299914089426708e-03,2.695954590598370420e-04,2.297190472592389003e-03
-3.499140852438872504e-03,1.302819608644645408e-04,2.063680494328677846e-03
-4.134763565841394206e-03,2.092588930578105177e-04,2.259461918033983403e-03
-3.908763512075547758e-03,-5.400409125510006797e-04,2.044791856689643066e-03
-4.303262631595122963e-03,5.606685323706165095e-04,2.083831800946166560e-03
-3.971680734096325396e-03,4.079041541855755245e-05,2.066418393955913452e-03
-3.105563497078854193e-03,1.508781993024287961e-04,2.104244584535470714e-03
-3.645796905425568481e-03,1.467152916914885160e-04,1.941077445634652263e-03
-3.578251962327894629e-03,2.853060041135123013e-04,2.563642240645694001e-03
-3.112617226905458646e-03,9.766334210692379338e-05,1.882966111425374810e-03
-4.143814263447436613e-03,6.436934639275366642e-05,2.664639131327858641e-03
-3.443763054816154946e-03,2.705812446478990429e-04,2.618330686303179094e-03
-3.509059517572584753e-03,-4.165974604576718789e-04,2.258620369231360142e-03
-3.646932828493980750e-03,6.902871312042115981e-04,2.408878084941076889e-03
-3.323598900866357297e-03,-2.676795399287243055e-05,1.616651239190014348e-03
