gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.199962117944680173e+01,1.200017087134589815e+02,-3.254131347432978494e+00,-9.451157792461891916e+00,2.912966350985261688e+00,7.687388869655850665e-03
3.199953425277627161e+01,1.200018021246095969e+02,8.348779541351614597e+00,-9.553348577252382512e+00,2.791816095076660620e+00,-6.244956255352412250e-02
3.199958905352591643e+01,1.200017652100529375e+02,-3.226339233821399866e+00,-9.582798856499872286e+00,2.654037775063009086e+00,-7.886396895119757167e-02
3.199962954488724876e+01,1.200017415053815881e+02,2.060832393940700502e+00,-9.634618141151360504e+00,2.452151124147779360e+00,8.137846855868637042e-02
3.199961882947187775e+01,1.200016733866572736e+02,3.823791503985964457e+00,-9.766179417076727987e+00,2.263938781031693992e+00,1.529246361157876946e-02
3.199957604260287169e+01,1.200016259954681459e+02,3.416728011022271083e+00,-9.835833263670474835e+00,2.200267729952717133e+00,2.697099296142835279e-02
3.199947634041852140e+01,1.200017659772742320e+02,7.207795169601622476e+00,-9.819302787021673140e+00,1.921247915332812362e+00,3.774709219976293828e-02
3.199957459298507700e+01,1.200017783242069100e+02,1.830560645423568555e+00,-9.807726281900105647e+00,1.840899190331641844e+00,-3.184756360964902805e-02
3.199945186117112428e+01,1.200017225337681168e+02,-6.652505657877548551e+00,-9.836084986711965072e+00,1.711492391041907535e+00,-1.384707324222313463e-01
3.199942232992586355e+01,1.200016038476663169e+02,-5.289623674188938196e+00,-9.969825806048380201e+00,1.450697845408051023e+00,5.824452356609835513e-02
3.199947074643993616e+01,1.200016946323604969e+02,1.171779384843204402e-01,-9.889478294760486676e+00,1.438008345315672898e+00,3.762417859832262873e-02
3.199944492613822078e+01,1.200016560241274846e+02,5.722802351363274198e+00,-9.848205893949277367e+00,1.179184767777675669e+00,6.839434814300369980e-02
3.199953281207545430e+01,1.200017887693049232e+02,5.182659221019298101e+00,-9.917165120250981403e+00,1.106462502978863949e+00,2.896260745518194901e-02
3.199939084815214230e+01,1.200016701926797680e+02,-4.581108794395862382e+00,-9.909016683478977683e+00,9.507122436060473358e-01,1.440285084043761536e-02
3.199951530716790060e+01,1.200016176414262787e+02,1.385438778578037267e-01,-9.890401468707983312e+00,7.363237164143197067e-01,3.227506680733736866e-02
3.199948067088979897e+01,1.200017662263813207e+02,3.365908593869976873e+00,-1.006375672311901326e+01,5.670919828787622796e-01,-6.301340804382566524e-03
3.199942640362298718e+01,1.200016628766924640e+02,-1.694088874490639895e+01,-9.947686428391026681e+00,4.263659012012849803e-01,-4.557827768564835097e-02
3.199940643357645698e+01,1.200016897107735758e+02,-3.833439372930893541e-01,-9.928963086483360456e+00,3.771166994940079453e-01,-5.986110008239883817e-03
3.199943799373337683e+01,1.200017591907144521e+02,-1.010710744018571994e+01,-1.004556355292393199e+01,1.244788517352604096e-01,2.578035671896651386e-03
3.199942153122191968e+01,1.200017478518313965e+02,6.464053084028803298e+00,-9.984564659178317925e+00,1.177414983243841445e-02,-1.367039703874016812e-02
3.199944930768501905e+01,1.200017750223021409e+02,-1.112591019244744572e+01,-9.935006242343600746e+00,-3.029601594898810590e-04,-8.888353281559058933e-03
3.199941352535221029e+01,1.200017039565241390e+02,6.553648240400134384e+00,-9.955339449027839294e+00,1.224637592668388099e-03,6.209806561781069933e-02
3.199941639983563491e+01,1.200017819775681716e+02,5.815455505024504923e+00,-1.011560702715052962e+01,1.145323954733228483e-01,4.943932098769034111e-02
3.199932238300089793e+01,1.200016520661006894e+02,-2.033223637441225584e+00,-9.950730260827599594e+00,3.532063784241758209e-02,1.926472128324137334e-02
3.199933589151917701e+01,1.200017137310843367e+02,-9.965175575986711110e+00,-1.005292203700083675e+01,-1.217792884436707905e-02,-5.365051528111633439e-02
3.199935662798888458e+01,1.200017134576522437e+02,-9.188494498735387594e+00,-1.004466912735423456e+01,1.997358119507449889e-02,3.546067124096394935e-02
3.199933862622762604e+01,1.200016572611681482e+02,9.197332330887129093e-01,-9.988572400989674804e+00,5.588105283761840569e-02,4.304546224261729392e-02
3.199942462477836713e+01,1.200016135639557859e+02,-1.172199982774282390e+01,-1.004669249751403903e+01,-7.841440450079895097e-02,-6.246260736628697630e-02
3.199939883678366925e+01,1.200018004863648287e+02,-1.514593569360610514e+00,-1.001759736032416193e+01,-2.357340586112438574e-02,-4.210573118337074261e-02
3.199927406474164471e+01,1.200017135614923234e+02,6.759415454019001679e+00,-1.004930491197838371e+01,-1.728860745303060185e-03,5.721931213494438340e-02
3.199929133790189084e+01,1.200017518480738374e+02,3.803987961700247666e+00,-9.961869574676262218e+00,-1.984762176452483859e-02,-1.664434187739773433e-02
3.199933801538556821e+01,1.200018176684106948e+02,1.010218556971147130e+01,-1.001274143263406913e+01,2.569424440164524981e-02,-1.926612587294972145e-02
3.199928903638883426e+01,1.200016625496089375e+02,-9.244821037862500646e+00,-1.006197902823757673e+01,2.257135761826996323e-02,7.737095865866559785e-02
3.199935504267450881e+01,1.200017291359525444e+02,-1.344048689263933305e+01,-9.968703211543846976e+00,-5.246439523390914600e-02,-7.962480518525430137e-03
3.199932135872047567e+01,1.200017840116149443e+02,-9.186174687395551430e+00,-1.003902462915265481e+01,-1.459747026077154453e-02,-3.692110241899004136e-02
3.199926599231498869e+01,1.200017683434206504e+02,-6.870506120721661780e+00,-9.949641299592046906e+00,9.150765814521216734e-02,-4.074365142622845756e-03
3.199927140551177018e+01,1.200016978706699575e+02,3.630564412261703122e+00,-1.004371921199118134e+01,1.204941578468075479e-03,3.781834017217995669e-02
3.199930130222981361e+01,1.200018009695091052e+02,-1.287201870147780625e+01,-1.007124105979646167e+01,8.279204256917876981e-02,-2.340467442055233979e-02
3.199921550573771256e+01,1.200017104721954695e+02,2.245439023440398696e+00,-1.005912915748838188e+01,9.264821421313042260e-02,-1.762582775344833860e-02
3.199928610068979040e+01,1.200017271459381476e+02,6.877595246150453256e+00,-1.004806423111608460e+01,-1.245609163614681547e-01,4.747054613066134521e-02
3.199927053212057260e+01,1.200017661694721625e+02,-1.875956592294834024e+00,-9.995489040049363894e+00,-1.260420729866864320e-01,4.716845325292883667e-03
3.199923748749956331e+01,1.200017243873357273e+02,-1.220505209341340702e+01,-1.000793885584889331e+01,-1.209946159937318050e-01,3.142434896693022117e-02
3.199921977813650287e+01,1.200017559928274267e+02,8.284047507500266860e+00,-1.005296399177214717e+01,-1.683037454455254406e-02,-1.118798229929814508e-01
3.199922448225564153e+01,1.200017722924052634e+02,-5.205955974665803510e-01,-1.003568338933153470e+01,4.151750701503995056e-02,-1.622265574773452679e-01
3.199924220056415436e+01,1.200017901901563278e+02,1.841830491813968740e+00,-1.007030619479516531e+01,5.334379933167271437e-02,7.468162271447786882e-02
3.199915644354414823e+01,1.200017323757170402e+02,8.712207706778980487e-01,-1.004072300674576113e+01,2.316514064943276871e-02,-1.535977224794967191e-02
3.199911681024937593e+01,1.200017192599185165e+02,-4.269997820084500795e+00,-1.000125221049103885e+01,-2.198472140174811615e-02,-2.457080593681562966e-02
3.199916399207752704e+01,1.200017051064561002e+02,2.256813861567944279e+00,-9.961975839477455352e+00,-1.445071780549048689e-02,-8.606169635365651036e-03
3.199914039694278856e+01,1.200016784508138983e+02,-8.274766776564174364e+00,-9.980418425529707704e+00,-6.972071594229166391e-02,-1.651533990686196440e-02
3.199919966208589628e+01,1.200017624752971699e+02,1.565203555436434080e-01,-9.975084581661443295e+00,-9.198512027992740772e-03,-1.491419208867483630e-02
3.199911257182909452e+01,1.200016942002192479e+02,-6.471544226710731706e+00,-9.958923772209058001e+00,3.937354220815952183e-02,7.972433400045145224e-02
3.199914827248857563e+01,1.200016878304022612e+02,-1.888257215800436928e+00,-9.957343078193382269e+00,-1.659529083237048369e-02,1.236595317255844428e-01
3.199906625423666995e+01,1.200017646851249822e+02,-1.066547002177176040e+01,-1.008861246122265598e+01,-1.167469315643160539e-02,-1.921962843795891815e-02
3.199914260704335689e+01,1.200017433707465528e+02,-7.144487346420050677e+00,-9.886601512008883930e+00,-1.597700033749002019e-02,6.199883092821800723e-02
3.199916638257656842e+01,1.200018208786572984e+02,-8.147441171760601009e+00,-1.007157647589577110e+01,6.752674485679983907e-02,-1.546572316909114175e-01
3.199911093667299511e+01,1.200017381284045257e+02,1.060879027269769637e+01,-1.011347037135578297e+01,4.016871516454793151e-02,4.090415060146704307e-02
3.199905984955319838e+01,1.200018147392448071e+02,1.861573437073482218e+00,-9.872772577297471486e+00,-2.389945905911663657e-02,-3.796437769181117139e-02
3.199911751621678135e+01,1.200017966210453864e+02,-1.093900175671082131e+01,-9.971661853265661790e+00,1.093100330297519865e-02,-1.031410286392078204e-03
3.199904836440773437e+01,1.200017684179951658e+02,-1.295758034251448620e+01,-9.976432640506235572e+00,-7.358458950904904483e-02,-1.330150078362409439e-03
3.199913028824518690e+01,1.200017053549933479e+02,1.327198007049771533e+01,-1.000319320147575120e+01,-5.298543883424161605e-02,-3.301398348323068832e-02
3.199914930065421359e+01,1.200017589531297375e+02,-5.334065974528045651e+00,-1.000489322320840735e+01,-4.358915312800346747e-02,2.636848497434871041e-02
3.199909825418959031e+01,1.200017816187933306e+02,7.005825301523269211e+00,-9.978637375120865016e+00,3.610216874479343224e-02,-7.450065852936018328e-03
3.199904620401295929e+01,1.200017076042518482e+02,-4.482506556542331211e+00,-1.008000633961843739e+01,6.839650741169454873e-02,-4.384383724590026898e-02
3.199905353582348866e+01,1.200018292702509370e+02,3.591504513718515867e-02,-9.985860704329558857e+00,1.427718898852599512e-02,2.132388631113097885e-02
3.199909359022857913e+01,1.200017675202599747e+02,-2.988512694597419639e+00,-1.005982371739772319e+01,-1.006681412708463480e-02,-7.521309169493767439e-03
3.199902234335917228e+01,1.200017493995570703e+02,3.260990620783083216e+00,-1.010662885572542358e+01,2.924200736900369347e-03,6.382394813376932041e-02
3.199897009108326884e+01,1.200016829767382944e+02,-2.792652314969156446e+00,-9.933769772043577362e+00,4.586568852055888934e-02,-5.667178112808363144e-02
3.199892177651069858e+01,1.200018052668819450e+02,8.345211117050865823e+00,-1.008733011471111318e+01,-1.521270622824325534e-02,3.461733385149595027e-02
3.199895092537212804e+01,1.200017225641381913e+02,-2.599177759070084304e-02,-9.982237407257438022e+00,-1.949650310927797045e-02,1.091278827608033741e-01
3.199897023251962835e+01,1.200016784548808317e+02,-7.130943331715061007e+00,-1.003542904026826399e+01,2.616690450194130227e-02,3.135775801182608818e-02
3.199889471195498913e+01,1.200016438686525646e+02,-1.987648802034740481e+00,-9.953190612993076059e+00,4.497256572547979336e-02,-3.064448650871921115e-02
3.199887827824122510e+01,1.200017044703142091e+02,1.085496175532628804e+01,-1.000136902524486437e+01,1.403803996053244046e-02,8.122800378586852998e-02
3.199899245240688472e+01,1.200017688775853202e+02,7.487998303411110612e+00,-9.963080773218246478e+00,-3.378713970090196222e-02,1.026277901302080214e-01
3.199893039005815609e+01,1.200017408036686675e+02,6.035467969572471780e+00,-9.999820436485105546e+00,2.133974241943073502e-02,5.263516292236558591e-02
3.199895214259313647e+01,1.200017007484314320e+02,5.500985107055699430e+00,-9.959751401204147925e+00,-8.931054585263932533e-02,-3.053817313259850341e-02
3.199894560331888371e+01,1.200016527207451276e+02,-6.410200276137825171e+00,-1.007097336050027003e+01,-7.816306700071403270e-04,-2.772473369750708821e-02
3.199893881288464570e+01,1.200016432197836878e+02,-4.600945020226032689e+00,-9.972405340612347402e+00,-3.489270961219548967e-02,1.300704316670031092e-03
3.199884816838908108e+01,1.200016603491384899e+02,-4.145760702646962947e+00,-9.997643004371013831e+00,4.616172339221111254e-02,-2.216546966735660762e-02
3.199889913095520910e+01,1.200018007907161319e+02,3.115741265288616724e+00,-1.001212919307049987e+01,-1.846468175477312262e-02,1.123388053168970085e-02
3.199891436996534466e+01,1.200017853523136750e+02,1.562798662729254495e+00,-9.868719758648655471e+00,8.455001767436251536e-02,2.066653499770733024e-02
3.199886887124904788e+01,1.200017600982196058e+02,-5.243932047332210189e+00,-9.939522434716252519e+00,-6.601605061675212827e-02,-7.234606514554212803e-03
3.199885859834489210e+01,1.200017955825097431e+02,-5.418188933150419828e+00,-9.973837646867131923e+00,-8.361148872315432232e-03,-4.599219182043836479e-02
3.199888377711188880e+01,1.200017968576133569e+02,-6.569195041288769410e+00,-9.954408056580623665e+00,-2.108659996269881751e-02,-3.544255386581025499e-03
3.199883811898318342e+01,1.200017609392748028e+02,2.953050012224327947e+00,-9.951141574400745426e+00,-2.733123109690943978e-02,4.019919328713843958e-04
3.199882953506367755e+01,1.200017430869368127e+02,-3.558615496794100164e+00,-9.933745407028036212e+00,-6.008297781653396639e-03,6.554955724595890043e-02
3.199889806367550804e+01,1.200017330937897526e+02,4.869493683310419208e+00,-9.946720430904207433e+00,2.172039807072783865e-02,1.054858052724659268e-01
3.199883584480951981e+01,1.200016446529201488e+02,1.802513784143955888e+01,-1.001240149928347911e+01,7.697183608368017571e-02,-2.619436448024842906e-02
3.199883100585493878e+01,1.200017214491746245e+02,7.174414744353200035e+00,-9.951046684295773659e+00,5.041046960282850181e-02,-3.338960899575568048e-02
3.199879626136417343e+01,1.200017038432778520e+02,-3.355366205427226411e+00,-9.943703452715977775e+00,2.363121522456301110e-02,2.920913690410513811e-02
3.199887955300610543e+01,1.200017148633274502e+02,-2.002795921648714383e+01,-9.887870133955347640e+00,6.750695213717902883e-04,-1.330093695369750396e-02
3.199875900995507649e+01,1.200017024024263037e+02,-3.290872407946840994e+00,-9.995432006204300279e+00,-5.976135207238188196e-02,1.724212631821491620e-02
3.199891147639449329e+01,1.200017494382099130e+02,1.201929016815694418e+00,-9.975953692321359867e+00,-2.244662183115833393e-03,-6.947019813681402922e-02
3.199883879537546605e+01,1.200018326602313010e+02,5.312243740120641711e+00,-1.003961803748424764e+01,2.074323188934329432e-03,-7.955511593240829904e-02
3.199883609788781413e+01,1.200017695154554929e+02,3.727534457091508102e+00,-1.003618281409562663e+01,-3.681329907223521158e-02,-5.124298413973563809e-02
3.199872726664441558e+01,1.200017392721101430e+02,2.708373027988557613e+00,-1.005538649773734861e+01,-3.797176932383450332e-02,9.719756959946337926e-02
3.199875457786336952e+01,1.200017383332272942e+02,9.176997224826481059e+00,-1.000356985526987330e+01,-6.220662679370023151e-02,3.000770738377143282e-02
3.199867059268733982e+01,1.200017624913655112e+02,-1.084118556007820544e+01,-9.914703807533596702e+00,2.970073628742202123e-03,-3.131057005249156255e-02
3.199872704210582341e+01,1.200017086573051159e+02,8.786520445119382572e+00,-9.911454877942050601e+00,1.166502071478352741e-02,5.330259712423598972e-02
3.199868828786152619e+01,1.200017705280786089e+02,-1.238692271060822669e+01,-9.963466344982956358e+00,6.697094336773412593e-02,5.015092366135183444e-02
3.199873105257662687e+01,1.200016681060021568e+02,4.608190045417593694e+00,-9.965169743472943154e+00,8.160253255519398299e-03,-6.860843517780264300e-02
3.199868807695315454e+01,1.200017799088552550e+02,-1.670038344540527131e+00,-9.929238662532508641e+00,-3.275951986973028862e-02,1.212306480643382805e-04
3.199878710915604429e+01,1.200016192746061705e+02,-8.035040050690835933e-01,-9.926567066693934294e+00,6.679964520542712274e-03,1.905385782985058105e-02
3.199872781540802080e+01,1.200016202965857701e+02,1.021438630734899533e+01,-9.975953195669674756e+00,-2.105961381237814872e-02,1.960839806780034431e-02
3.199862390919061284e+01,1.200017103317726281e+02,-9.153911758135381049e+00,-1.002224484115085446e+01,1.985827688015366285e-02,5.074793682825991248e-02
3.199858121437927849e+01,1.200016151142188505e+02,-2.724176678119929473e+00,-1.000551465759282443e+01,7.543350084024135621e-03,-8.821898709719606935e-02
3.199871199583185444e+01,1.200017084291001339e+02,-3.591103580979032373e+00,-9.948409115378437306e+00,4.805854950037416712e-04,-8.300868155004868798e-02
3.199856348601278810e+01,1.200017306552751677e+02,-1.558594211529665374e+00,-9.951194057893134826e+00,6.978948440763164951e-02,-6.352366071290575789e-02
3.199861210279116008e+01,1.200017666087614572e+02,3.750878457761285922e+00,-1.007893206592017776e+01,9.844484724564948885e-02,-7.295865284434641107e-02
3.199864003211001418e+01,1.200017864016375171e+02,4.044343479507700678e+00,-9.940689994300893062e+00,-1.193746234278809937e-02,-2.500047915266456755e-02
3.199864929763205978e+01,1.200017862515285429e+02,6.062918670445166525e-01,-9.996541183930149899e+00,-1.081944814394277254e-01,-3.297453670383584251e-02
3.199852512071175781e+01,1.200017667908048793e+02,5.996870449317309948e+00,-1.002268436987523792e+01,2.791326826529557693e-03,-3.475310033107875066e-03
3.199859233916229684e+01,1.200016164305696975e+02,3.624921116291630163e+00,-9.930541112503584955e+00,-2.773178704029874084e-02,-8.175151977542519099e-02
3.199854556673932748e+01,1.200017577313302439e+02,9.927625616127501829e+00,-9.996578661081063188e+00,-1.251294146077467674e-02,-4.668612678759936213e-02
3.199859550131310471e+01,1.200016946209611604e+02,-7.871580153098287624e+00,-1.001666855468760353e+01,-9.009710713298646478e-02,5.055049583079700842e-02
