ref_gps_lat (deg),ref_gps_lon (deg),ref_gps_alt (m),ref_gps_vN (m/s),ref_gps_vE (m/s),ref_gps_vD (m/s)
3.150932156581356480e+01,1.203984211514907372e+02,0.000000000000000000e+00,-3.711703850686425277e+00,-3.350112613748919443e+00,0.000000000000000000e+00
3.150931821818723577e+01,1.203984176248929572e+02,0.000000000000000000e+00,-3.711893034285227877e+00,-3.349902998897856587e+00,0.000000000000000000e+00
3.150931487039425960e+01,1.203984140985108411e+02,0.000000000000000000e+00,-3.712072507446838809e+00,-3.349704121181062089e+00,0.000000000000000000e+00
3.150931152244318767e+01,1.203984105723333187e+02,0.000000000000000000e+00,-3.712242769120855268e+00,-3.349515431089992390e+00,0.000000000000000000e+00
3.150930817434214859e+01,1.203984070463499449e+02,0.000000000000000000e+00,-3.712404292566470865e+00,-3.349336407190847353e+00,0.000000000000000000e+00
3.150930482609881977e+01,1.203984035205507865e+02,0.000000000000000000e+00,-3.712557526680522635e+00,-3.349166554695041320e+00,0.000000000000000000e+00
3.150930147772051271e+01,1.203983999949263790e+02,0.000000000000000000e+00,-3.712702897256364931e+00,-3.349005404101977668e+00,0.000000000000000000e+00
3.150929812921415163e+01,1.203983964694677979e+02,0.000000000000000000e+00,-3.712840808177217511e+00,-3.348852509910521302e+00,0.000000000000000000e+00
3.150929478058630906e+01,1.203983929441665595e+02,0.000000000000000000e+00,-3.712971642547453932e+00,-3.348707449395738944e+00,0.000000000000000000e+00
3.150929143184321646e+01,1.203983894190145776e+02,0.000000000000000000e+00,-3.713095763765079216e+00,-3.348569821447639594e+00,0.000000000000000000e+00
3.150928808299078909e+01,1.203983858940042495e+02,0.000000000000000000e+00,-3.713213516538532932e+00,-3.348439245468789682e+00,0.000000000000000000e+00
3.150928473403463670e+01,1.203983823691283135e+02,0.000000000000000000e+00,-3.713325227850697186e+00,-3.348315360327879908e+00,0.000000000000000000e+00
3.150928138498007769e+01,1.203983788443798488e+02,0.000000000000000000e+00,-3.713431207872912143e+00,-3.348197823366411807e+00,0.000000000000000000e+00
3.150927803583216047e+01,1.203983753197523896e+02,0.000000000000000000e+00,-3.713531750831609468e+00,-3.348086309455831966e+00,0.000000000000000000e+00
3.150927468659567410e+01,1.203983717952396972e+02,0.000000000000000000e+00,-3.713627135830033232e+00,-3.347980510102601226e+00,0.000000000000000000e+00
3.150927133727516960e+01,1.203983682708359169e+02,0.000000000000000000e+00,-3.713717627627411311e+00,-3.347880132598758607e+00,0.000000000000000000e+00
3.150926798787495642e+01,1.203983647465354778e+02,0.000000000000000000e+00,-3.713803477377820794e+00,-3.347784899215668020e+00,0.000000000000000000e+00
3.150926463839911307e+01,1.203983612223330937e+02,0.000000000000000000e+00,-3.713884923330795118e+00,-3.347694546438827246e+00,0.000000000000000000e+00
3.150926128885152266e+01,1.203983576982237196e+02,0.000000000000000000e+00,-3.713962191495730369e+00,-3.347608824241608438e+00,0.000000000000000000e+00
3.150925793923586937e+01,1.203983541742025949e+02,0.000000000000000000e+00,-3.714035496271932413e+00,-3.347527495395990371e+00,0.000000000000000000e+00
3.150925458955564551e+01,1.203983506502652574e+02,0.000000000000000000e+00,-3.714105041046124267e+00,-3.347450334818400819e+00,0.000000000000000000e+00
3.150925123981415510e+01,1.203983471264073444e+02,0.000000000000000000e+00,-3.714171018759081733e+00,-3.347377128948899383e+00,0.000000000000000000e+00
3.150924789001454585e+01,1.203983436026248341e+02,0.000000000000000000e+00,-3.714233612443033294e+00,-3.347307675161999452e+00,0.000000000000000000e+00
3.150924454015979848e+01,1.203983400789138756e+02,0.000000000000000000e+00,-3.714292995731305780e+00,-3.347241781207538125e+00,0.000000000000000000e+00
3.150924119025274095e+01,1.203983365552708023e+02,0.000000000000000000e+00,-3.714349333341686155e+00,-3.347179264680071764e+00,0.000000000000000000e+00
3.150923784029605557e+01,1.203983330316921041e+02,0.000000000000000000e+00,-3.714402781534862807e+00,-3.347119952515315244e+00,0.000000000000000000e+00
3.150923449029228607e+01,1.203983295081745553e+02,0.000000000000000000e+00,-3.714453488549203097e+00,-3.347063680512324613e+00,0.000000000000000000e+00
3.150923114024384830e+01,1.203983259847149583e+02,0.000000000000000000e+00,-3.714501595013159019e+00,-3.347010292880013616e+00,0.000000000000000000e+00
3.150922779015303377e+01,1.203983224613103715e+02,0.000000000000000000e+00,-3.714547234336370796e+00,-3.346959641806884989e+00,0.000000000000000000e+00
3.150922444002201317e+01,1.203983189379580239e+02,0.000000000000000000e+00,-3.714590533080676771e+00,-3.346911587052677106e+00,0.000000000000000000e+00
3.150922108985285064e+01,1.203983154146552010e+02,0.000000000000000000e+00,-3.714631611311973725e+00,-3.346865995560901030e+00,0.000000000000000000e+00
3.150921773964750372e+01,1.203983118913993593e+02,0.000000000000000000e+00,-3.714670582933977894e+00,-3.346822741091167508e+00,0.000000000000000000e+00
3.150921438940782338e+01,1.203983083681881254e+02,0.000000000000000000e+00,-3.714707556004793076e+00,-3.346781703870294500e+00,0.000000000000000000e+00
3.150921103913557531e+01,1.203983048450192399e+02,0.000000000000000000e+00,-3.714742633037191322e+00,-3.346742770261253330e+00,0.000000000000000000e+00
3.150920768883242573e+01,1.203983013218904716e+02,0.000000000000000000e+00,-3.714775911283445531e+00,-3.346705832449022200e+00,0.000000000000000000e+00
3.150920433849995916e+01,1.203982977987998169e+02,0.000000000000000000e+00,-3.714807483005491129e+00,-3.346670788142517949e+00,0.000000000000000000e+00
3.150920098813968195e+01,1.203982942757453571e+02,0.000000000000000000e+00,-3.714837435731205950e+00,-3.346637540291755641e+00,0.000000000000000000e+00
3.150919763775301519e+01,1.203982907527251598e+02,0.000000000000000000e+00,-3.714865852497502452e+00,-3.346605996819472573e+00,0.000000000000000000e+00
3.150919428734131600e+01,1.203982872297375621e+02,0.000000000000000000e+00,-3.714892812080914819e+00,-3.346576070366488409e+00,0.000000000000000000e+00
3.150919093690586692e+01,1.203982837067808163e+02,0.000000000000000000e+00,-3.714918389216344430e+00,-3.346547678050066477e+00,0.000000000000000000e+00
3.150918758644789008e+01,1.203982801838534300e+02,0.000000000000000000e+00,-3.714942654804529454e+00,-3.346520741234682461e+00,0.000000000000000000e+00
3.150918423596852946e+01,1.203982766609538402e+02,0.000000000000000000e+00,-3.714965676108898940e+00,-3.346495185314451337e+00,0.000000000000000000e+00
3.150918088546889351e+01,1.203982731380806541e+02,0.000000000000000000e+00,-3.714987516942256818e+00,-3.346470939506759557e+00,0.000000000000000000e+00
3.150917753495001250e+01,1.203982696152325218e+02,0.000000000000000000e+00,-3.715008237843906880e+00,-3.346447936656412825e+00,0.000000000000000000e+00
3.150917418441288120e+01,1.203982660924081785e+02,0.000000000000000000e+00,-3.715027896247661499e+00,-3.346426113049820295e+00,0.000000000000000000e+00
3.150917083385843043e+01,1.203982625696063877e+02,0.000000000000000000e+00,-3.715046546641234571e+00,-3.346405408238680490e+00,0.000000000000000000e+00
3.150916748127767519e+01,1.203982590447117644e+02,0.000000000000000000e+00,-3.737349384119745821e+00,-3.366469899021793388e+00,0.000000000000000000e+00
3.150916408044416173e+01,1.203982554690950906e+02,0.000000000000000000e+00,-3.811650564718545908e+00,-3.433397730016261029e+00,0.000000000000000000e+00
3.150916061259914258e+01,1.203982518230230170e+02,0.000000000000000000e+00,-3.885951745317346440e+00,-3.500325561010728670e+00,0.000000000000000000e+00
3.150915707774262842e+01,1.203982481064956431e+02,0.000000000000000000e+00,-3.960252925916146971e+00,-3.567253392005196311e+00,0.000000000000000000e+00
3.150915347587461213e+01,1.203982443195128695e+02,0.000000000000000000e+00,-4.034554106514947058e+00,-3.634181222999663952e+00,0.000000000000000000e+00
3.150914980699510437e+01,1.203982404620747815e+02,0.000000000000000000e+00,-4.108855287113748034e+00,-3.701109053994131592e+00,0.000000000000000000e+00
3.150914607110408738e+01,1.203982365341813505e+02,0.000000000000000000e+00,-4.183156467712548121e+00,-3.768036884988599233e+00,0.000000000000000000e+00
3.150914226820156827e+01,1.203982325358325767e+02,0.000000000000000000e+00,-4.257457648311349097e+00,-3.834964715983066430e+00,0.000000000000000000e+00
3.150913839828755414e+01,1.203982284670284884e+02,0.000000000000000000e+00,-4.331758828910149184e+00,-3.901892546977534071e+00,0.000000000000000000e+00
3.150913446136204143e+01,1.203982243277690998e+02,0.000000000000000000e+00,-4.406060009508949271e+00,-3.968820377972001712e+00,0.000000000000000000e+00
3.150913045742502305e+01,1.203982201180544109e+02,0.000000000000000000e+00,-4.480361190107750247e+00,-4.035748208966468908e+00,0.000000000000000000e+00
3.150912638647650610e+01,1.203982158378844218e+02,0.000000000000000000e+00,-4.554662370706550334e+00,-4.102676039960936549e+00,0.000000000000000000e+00
3.150912224851649057e+01,1.203982114872591609e+02,0.000000000000000000e+00,-4.628963551305351309e+00,-4.169603870955404190e+00,0.000000000000000000e+00
3.150911804354496581e+01,1.203982070661786139e+02,0.000000000000000000e+00,-4.703264731904151397e+00,-4.236531701949871831e+00,0.000000000000000000e+00
3.150911377156194604e+01,1.203982025746428093e+02,0.000000000000000000e+00,-4.777565912502951484e+00,-4.303459532944339472e+00,0.000000000000000000e+00
3.150910943256742769e+01,1.203981980126517470e+02,0.000000000000000000e+00,-4.851867093101752459e+00,-4.370387363938807113e+00,0.000000000000000000e+00
3.150910502656140011e+01,1.203981933802054414e+02,0.000000000000000000e+00,-4.926168273700552547e+00,-4.437315194933274753e+00,0.000000000000000000e+00
3.150910055354388106e+01,1.203981886773039065e+02,0.000000000000000000e+00,-5.000469454299353522e+00,-4.504243025927742394e+00,0.000000000000000000e+00
3.150909601351484923e+01,1.203981839039471282e+02,0.000000000000000000e+00,-5.074770634898153610e+00,-4.571170856922210035e+00,0.000000000000000000e+00
3.150909140647432238e+01,1.203981790601351776e+02,0.000000000000000000e+00,-5.149071815496953697e+00,-4.638098687916677676e+00,0.000000000000000000e+00
3.150908673242228986e+01,1.203981741458679693e+02,0.000000000000000000e+00,-5.223372996095754672e+00,-4.705026518911145317e+00,0.000000000000000000e+00
3.150908199135875876e+01,1.203981691611456029e+02,0.000000000000000000e+00,-5.297674176694554760e+00,-4.771954349905612958e+00,0.000000000000000000e+00
3.150907718328372553e+01,1.203981641059680499e+02,0.000000000000000000e+00,-5.371975357293355735e+00,-4.838882180900079710e+00,0.000000000000000000e+00
3.150907230819718663e+01,1.203981589803353103e+02,0.000000000000000000e+00,-5.446276537892155822e+00,-4.905810011894547351e+00,0.000000000000000000e+00
3.150906736609915271e+01,1.203981537842474268e+02,0.000000000000000000e+00,-5.520577718490955910e+00,-4.972737842889014992e+00,0.000000000000000000e+00
3.150906235698960955e+01,1.203981485177043851e+02,0.000000000000000000e+00,-5.594878899089756885e+00,-5.039665673883482633e+00,0.000000000000000000e+00
3.150905728086856072e+01,1.203981431807061995e+02,0.000000000000000000e+00,-5.669180079688556972e+00,-5.106593504877950274e+00,0.000000000000000000e+00
3.150905213773600977e+01,1.203981377732528699e+02,0.000000000000000000e+00,-5.743481260287357948e+00,-5.173521335872417914e+00,0.000000000000000000e+00
3.150904692759196024e+01,1.203981322953444391e+02,0.000000000000000000e+00,-5.817782440886158035e+00,-5.240449166866885555e+00,0.000000000000000000e+00
3.150904165043640859e+01,1.203981267469809069e+02,0.000000000000000000e+00,-5.892083621484958122e+00,-5.307376997861353196e+00,0.000000000000000000e+00
3.150903630626934770e+01,1.203981211281623018e+02,0.000000000000000000e+00,-5.966384802083759098e+00,-5.374304828855820837e+00,0.000000000000000000e+00
3.150903089509078825e+01,1.203981154388885813e+02,0.000000000000000000e+00,-6.040685982682559185e+00,-5.441232659850288478e+00,0.000000000000000000e+00
3.150902541690071956e+01,1.203981096791598162e+02,0.000000000000000000e+00,-6.114987163281360161e+00,-5.508160490844756119e+00,0.000000000000000000e+00
3.150901987169915230e+01,1.203981038489759925e+02,0.000000000000000000e+00,-6.189288343880160248e+00,-5.575088321839223759e+00,0.000000000000000000e+00
3.150901425948607582e+01,1.203980979483371101e+02,0.000000000000000000e+00,-6.263589524478960335e+00,-5.642016152833690512e+00,0.000000000000000000e+00
3.150900858026149720e+01,1.203980919772432117e+02,0.000000000000000000e+00,-6.337890705077761311e+00,-5.708943983828158153e+00,0.000000000000000000e+00
3.150900283402541291e+01,1.203980859356942830e+02,0.000000000000000000e+00,-6.412191885676561398e+00,-5.775871814822625794e+00,0.000000000000000000e+00
3.150899702077783004e+01,1.203980798236903667e+02,0.000000000000000000e+00,-6.486493066275362374e+00,-5.842799645817093435e+00,0.000000000000000000e+00
3.150899114051873440e+01,1.203980736412314343e+02,0.000000000000000000e+00,-6.560794246874162461e+00,-5.909727476811561075e+00,0.000000000000000000e+00
3.150898519324813662e+01,1.203980673883175427e+02,0.000000000000000000e+00,-6.635095427472963436e+00,-5.976655307806028716e+00,0.000000000000000000e+00
3.150897917896602962e+01,1.203980610649486920e+02,0.000000000000000000e+00,-6.709396608071763524e+00,-6.043583138800496357e+00,0.000000000000000000e+00
3.150897309767242049e+01,1.203980546711248536e+02,0.000000000000000000e+00,-6.783697788670563611e+00,-6.110510969794963998e+00,0.000000000000000000e+00
3.150896694936730924e+01,1.203980482068461129e+02,0.000000000000000000e+00,-6.857998969269364586e+00,-6.177438800789431639e+00,0.000000000000000000e+00
3.150896073405068876e+01,1.203980416721124271e+02,0.000000000000000000e+00,-6.932300149868164674e+00,-6.244366631783899280e+00,0.000000000000000000e+00
3.150895445172255904e+01,1.203980350669238391e+02,0.000000000000000000e+00,-7.006601330466965649e+00,-6.311294462778366920e+00,0.000000000000000000e+00
3.150894810238292720e+01,1.203980283912803628e+02,0.000000000000000000e+00,-7.080902511065765736e+00,-6.378222293772834561e+00,0.000000000000000000e+00
3.150894168603178613e+01,1.203980216451820127e+02,0.000000000000000000e+00,-7.155203691664565824e+00,-6.445150124767302202e+00,0.000000000000000000e+00
3.150893520266914294e+01,1.203980148286287744e+02,0.000000000000000000e+00,-7.229504872263366799e+00,-6.512077955761768955e+00,0.000000000000000000e+00
3.150892865229498696e+01,1.203980079416206621e+02,0.000000000000000000e+00,-7.303806052862166887e+00,-6.579005786756236596e+00,0.000000000000000000e+00
3.150892203490932886e+01,1.203980009841577612e+02,0.000000000000000000e+00,-7.378107233460967862e+00,-6.645933617750704236e+00,0.000000000000000000e+00
3.150891535252250719e+01,1.203979939583536662e+02,0.000000000000000000e+00,-7.430118059880198800e+00,-6.692783099446895534e+00,0.000000000000000000e+00
3.150890865137245811e+01,1.203979869128225886e+02,0.000000000000000000e+00,-7.430118059880198800e+00,-6.692783099446895534e+00,0.000000000000000000e+00
3.150890195022240192e+01,1.203979798672920083e+02,0.000000000000000000e+00,-7.430118059880198800e+00,-6.692783099446895534e+00,0.000000000000000000e+00
3.150889524907233508e+01,1.203979728217619396e+02,0.000000000000000000e+00,-7.430118059880198800e+00,-6.692783099446895534e+00,0.000000000000000000e+00
3.150888854792226468e+01,1.203979657762323683e+02,0.000000000000000000e+00,-7.430118059880198800e+00,-6.692783099446895534e+00,0.000000000000000000e+00
3.150888184677218362e+01,1.203979587307033086e+02,0.000000000000000000e+00,-7.430118059880198800e+00,-6.692783099446895534e+00,0.000000000000000000e+00
3.150887514562209901e+01,1.203979516851747604e+02,0.000000000000000000e+00,-7.430118059880198800e+00,-6.692783099446895534e+00,0.000000000000000000e+00
3.150886844447201085e+01,1.203979446396466955e+02,0.000000000000000000e+00,-7.430118059880198800e+00,-6.692783099446895534e+00,0.000000000000000000e+00
3.150886174332191203e+01,1.203979375941191421e+02,0.000000000000000000e+00,-7.430118059880198800e+00,-6.692783099446895534e+00,0.000000000000000000e+00
3.150885504217180966e+01,1.203979305485921003e+02,0.000000000000000000e+00,-7.430118059880198800e+00,-6.692783099446895534e+00,0.000000000000000000e+00
3.150884834102169307e+01,1.203979235030655275e+02,0.000000000000000000e+00,-7.430118059880198800e+00,-6.692783099446895534e+00,0.000000000000000000e+00
3.150884163987157649e+01,1.203979164575394805e+02,0.000000000000000000e+00,-7.430118059880198800e+00,-6.692783099446895534e+00,0.000000000000000000e+00
